"Region_number","Region","W-Median-2016","I-Gini-2016","W-Median-2018","I-Gini-2018","W-Median-2021","I-Gini-2021","I-S8020-2016","I-P9010-2016","I-P9050-2016","I-P5010-2016","I-Palma-2016","I-S8020-2018","I-P9010-2018","I-P9050-2018","I-P5010-2018","I-Palma-2018","I-S8020-2021","I-P9010-2021","I-P9050-2021","I-P5010-2021","I-Palma-2021","GHG-Energy-2016","GHG-Industry-2016","GHG-Residential-2016","GHG-Tertiary-2016","GHG-Waste-2016","GHG-Road-2016","GHG-Other_Transp.-2016","GHG-Int._Transp.-2016","GHG-Agriculture-2016","GHG-Total-2016","GHG-Energy-2018","GHG-Industry-2018","GHG-Residential-2018","GHG-Tertiary-2018","GHG-Waste-2018","GHG-Road-2018","GHG-Other_Transp.-2018","GHG-Int._Transp.-2018","GHG-Agriculture-2018","GHG-Total-2018","GHG-Energy-2021","GHG-Industry-2021","GHG-Residential-2021","GHG-Tertiary-2021","GHG-Waste-2021","GHG-Road-2021","GHG-Other_Transp.-2021","GHG-Int._Transp.-2021","GHG-Agriculture-2021","GHG-Total-2021"
"11","Île-de-France",22906,0.3453323995,23860,0.355,25210,0.357,2.6006499694198,4.45195212999561,2.03472161587939,2.1879907773386,2.34710938024575,2.59295093296475,4.44555353901996,2.05322715842414,2.16515426497278,2.36438223938224,2.56504599211564,4.41376306620209,2.00991669972233,2.19599303135888,2.31475559616263,0.153654920374383,0.585306868202912,0.999094311018631,0.628830128010172,0.17835119363106,1.14314989922648,0.14178611937716,1.03304818501179,0.0823343703130172,4.9455559951656,0.134164497241307,0.446095813550871,0.866755700542417,0.586630959887641,0.209932449536989,1.10372985877176,0.145759156452206,1.07397484630989,0.0810635642077768,4.64810684650086,0.031350563450632,0.639788375169206,0.951958712189748,0.607352331935722,0.516457651431952,1.13122948520151,0.0851270585976122,0.421467176212474,0.0492503249576459,4.4339816791465
"24","Centre-Val de Loire",20658,0.2550951373,21560,0.255,22780,0.255,1.9932156133829,3.0372056377484,1.67944621938232,1.80845662260352,1.85443466486121,1.97607973421927,3.00583819849875,1.67161410018553,1.79816513761468,1.84253578732106,1.96599496221662,2.97698412698413,1.64661984196664,1.80793650793651,1.81120231772091,0.154719023292638,1.21933451115612,1.02654514686576,0.592781611586455,0.152791194858901,2.69404234051507,0.0202198314586192,0.00545115196974174,2.04268779833118,7.90857261003447,0.135718837228452,1.07565372946586,0.908823890841808,0.553830856376872,0.235911295829284,2.64084754415534,0.0180884111440154,0.0057255013290337,2.03041845636237,7.60501852273304,0.0442738730334415,1.26762284414084,1.66745156425473,0.827332594705301,0.485602984679999,2.55622042568171,0.0159329782451999,0.00224432603599272,1.43207137629771,8.29875296707492
"27","Bourgogne-Franche-Comté",20579,0.2591573553,21480,0.259,22750,0.262,2.00950218340611,3.07231233965075,1.71801350891686,1.78829347016469,1.90085754993414,1.98801597869507,3.01981833195706,1.70251396648045,1.7737407101569,1.87827426810478,1.99557522123894,3.04107424960506,1.69230769230769,1.79699842022117,1.86531007751938,0.172071974190143,1.14464944388004,1.064596300407,0.657872641278404,0.153787009631608,2.85210682405815,0.031746939461866,0.00252918123659094,2.52302101394564,8.60238132808945,0.148471464351397,0.996795263779119,0.9233507416949,0.618166907299161,0.216422909869842,2.79999284123558,0.028321101054382,0.00236063518294843,2.51136668077577,8.2452485452431,0.0125516982311713,1.22023949777664,1.91951107471099,0.744441561470946,0.376785010442596,2.4226616176017,0.0257215539737444,0.00201656073461236,2.32799982258586,9.05192839752825
"28","Normandie",20301.25,0.2551383049,21200,0.257,22480,0.257,1.98829581386569,3.01900804526567,1.68206391232067,1.79482362302184,1.85857517737389,1.97302764666217,2.98488664987406,1.67688679245283,1.78001679261125,1.84963579604579,1.96308084022915,2.95704057279236,1.65346975088968,1.78838504375497,1.81938325991189,1.38545259786512,2.73396779424411,0.939714011410854,0.601204749054647,0.22617864654783,2.20236960203878,0.0325037187785024,0.945975205063762,2.45583633203995,11.5232026570436,1.45813281218704,2.52730021216604,0.886433983753247,0.577055548673269,0.300854555328025,2.15298335467358,0.0318996665395047,1.13443068897897,2.4328647777926,11.5019556000923,1.01892254513897,1.87578455435451,1.60847384923346,0.545818767667523,0.545444343681317,2.22921619767687,0.028137140376194,0.613317449563274,2.6335053788463,11.0986202265384
"32","Hauts-de-France",19249.3333333333,0.2710163985,20110,0.274,21420,0.274,2.12337023643127,3.24542904130792,1.74281360393434,1.86217793686111,1.95550004163544,2.10724852071006,3.20936639118457,1.73794132272501,1.84664830119376,1.94382647385984,2.10376044568245,3.19234116623151,1.71241830065359,1.86422976501305,1.91041666666667,0.389739769670323,2.96311809619022,1.10058305631706,0.552566318929237,0.222922748293207,1.87892287993723,0.0307409964168592,0.197483268722005,1.16244267303998,8.49851980751613,0.355911016550205,2.9948660498096,0.989306740358728,0.517043791513341,0.302766087146625,1.83448553018923,0.029412211842213,0.232453557726266,1.15036998626819,8.40661497140439,0.247847523580906,2.85637078935214,1.44073754764082,0.532306218547846,0.457168134404818,2.13890109355171,0.0280754038903576,0.176676962460939,1.07392447599289,8.95200814942243
"44","Grand Est",20751.1111111111,0.2773523164,21610,0.281,22960,0.283,2.12865664519208,3.35104228006124,1.78076522963008,1.88179902903728,1.98806663011677,2.12792297111417,3.34668989547038,1.77788061082832,1.88240418118467,1.98245614035088,2.12752114508783,3.34854771784232,1.75740418118467,1.90539419087137,1.95683802133851,0.164011865432642,2.36102187624593,1.16747383531137,0.688128104727986,0.201384443024464,2.27246465652564,0.0532375348260984,0.13650014559774,1.5522903851877,8.59651284687957,0.22255658410948,2.32399407337545,1.01258593057717,0.617362198864253,0.195817654915686,2.22069540787281,0.0538493833298338,0.14297180821521,1.54936680981033,8.33919985107023,0.0251084903255245,2.37523059590841,1.69123555635112,0.682068980861705,0.376649794841228,2.10738486326043,0.0297920835393377,0.104730411006881,1.43077438486937,8.822975160964
"52","Pays de la Loire",20642,0.2430568816,21620,0.246,23050,0.247,1.88243993877797,2.80586503825174,1.65092529793625,1.69957116882226,1.80582894690359,1.86934353091141,2.78823529411765,1.64431082331175,1.6956862745098,1.79454820797577,1.86295631358468,2.77316530763529,1.62299349240781,1.70867309117865,1.77130681818182,0.487004739594092,1.34992320940582,0.860403907678629,0.608062971889762,0.201127801317519,2.03798593074825,0.0479297131962532,0.102386449777512,2.54573060530556,8.24055532891339,0.480391156635176,1.089150367347,0.751651490011926,0.539975703810101,0.199879897383279,1.96572862670005,0.0483782756911918,0.112947563670538,2.44909156218058,7.63719464342983,0.0630538218824696,1.1570246801232,1.24562340786601,0.47741872940593,0.361135142336269,2.12827401382017,0.045925204330415,0.0915710764802539,2.39656602271832,7.96659209896304
"53","Bretagne",20742.380952381,0.2460032523,21750,0.248,23240,0.25,1.91393681380238,2.8568643647778,1.66736885603434,1.71339674148199,1.82897737038098,1.89725590299936,2.83281004709576,1.65931034482759,1.70722135007849,1.81630598892803,1.89161676646707,2.82392273402675,1.6355421686747,1.72659732540862,1.79039095619406,0.137274442996798,0.814105570969779,0.763698215515223,0.624179063230025,0.190798251271662,1.95758226337051,0.0716678687572879,0.0204609366980618,2.72128056329602,7.30104717610537,0.119022745930459,0.637699321977001,0.68793118722714,0.558202093407632,0.108547269762991,1.88960913436479,0.0736597777966917,0.0218535063535472,2.70973013451489,6.80625517133515,0.0107273696250073,0.814314766041577,1.15449648772199,0.449575147060559,0.294705672502166,1.5369151004087,0.0427411409401147,0.00899833224564063,2.81476360955754,7.12723762610329
"75","Nouvelle-Aquitaine",20370.3571428571,0.2627573369,21290,0.265,22710,0.266,2.02047210704862,3.10663630613536,1.72224766379718,1.80382669196711,1.90746177769079,2.00945307224848,3.07245155855097,1.71301080319399,1.79359730412805,1.89454545454545,2.00508905852417,3.0648,1.68692206076618,1.8168,1.86151603498542,0.123043489762993,1.19256877195072,0.851071042460555,0.537660410047969,0.215268684621963,2.36931235672502,0.0601304954853658,0.151274218163719,1.89801350779344,7.39834297701174,0.106592621558148,0.936331399725013,0.792822012889418,0.504165058399269,0.211856922146667,2.29617961267506,0.0604431900230476,0.171364944374196,1.8325807650417,6.91233652683252,0.0195307943538169,1.0994346506176,1.4894586634912,0.503580239319883,0.387323636589955,2.07012822287776,0.0465000141888161,0.105545061437126,1.48899981334256,7.21050109621873
"76","Occitanie",19905,0.2779982691,20740,0.281,22010,0.281,2.16331595036864,3.39159136063578,1.77238549778113,1.91357431263219,1.98941983148225,2.15808556925308,3.3682277318641,1.76856316297011,1.90449954086318,1.98056155507559,2.15189003436426,3.34618755477651,1.73466606088142,1.92900964066608,1.93807106598985,0.102688391364955,0.894990444043029,0.735602364341762,0.453695450380429,0.180965269474455,2.18192938140301,0.276403656651593,0.122972642123108,1.30595785245235,6.25520545223468,0.0888816744726192,0.83371209849947,0.672339711933423,0.433127906148929,0.200388917952896,2.10069869154787,0.280765183574945,0.13261057577047,1.25071732598342,5.99324208588405,0.0175149558368941,0.829179153231786,1.08148628145667,0.390129724498345,0.355208591841527,1.91082845053789,0.282653878762728,0.0735775327264923,1.04608926450367,5.986667833396
