"Region_number","Region","W-Median-2016","I-Gini-2016","W-Median-2018","I-Gini-2018","W-Median-2021","I-Gini-2021","I-S8020-2016","I-P9010-2016","I-P9050-2016","I-P5010-2016","I-Palma-2016","I-S8020-2018","I-P9010-2018","I-P9050-2018","I-P5010-2018","I-Palma-2018","I-S8020-2021","I-P9010-2021","I-P9050-2021","I-P5010-2021","I-Palma-2021","GHG-Energy-2016","GHG-Industry-2016","GHG-Residential-2016","GHG-Tertiary-2016","GHG-Waste-2016","GHG-Road-2016","GHG-Other_Transp.-2016","GHG-Int._Transp.-2016","GHG-Agriculture-2016","GHG-Total-2016","GHG-Energy-2018","GHG-Industry-2018","GHG-Residential-2018","GHG-Tertiary-2018","GHG-Waste-2018","GHG-Road-2018","GHG-Other_Transp.-2018","GHG-Int._Transp.-2018","GHG-Agriculture-2018","GHG-Total-2018","GHG-Energy-2021","GHG-Industry-2021","GHG-Residential-2021","GHG-Tertiary-2021","GHG-Waste-2021","GHG-Road-2021","GHG-Other_Transp.-2021","GHG-Int._Transp.-2021","GHG-Agriculture-2021","GHG-Total-2021"
"89348","Saint-Julien-du-Sault",19862,0.2436208092,20400,0.238,21350,0.24,1.95267034642673,2.96313168124393,1.63746517638371,1.80958454810496,1.82019998507574,1.92577319587629,2.84747215081405,1.62892156862745,1.74807197943445,1.77132196162047,1.89908854166667,2.82615759545085,1.62950819672131,1.73436230706742,1.76330461226559,0.441453145685028,2.34556744670563,1.26641061850669,0.697738705240351,0.0142279842318231,1.38803252889648,0.0994382426306406,0.0750940022863593,0.985015686443524,7.31297836062653,0.405811629965751,1.75835012177172,1.07851309123915,0.624230586064212,0.0160194098752045,1.41855793012786,0.0971189398105889,0.0726993871980073,1.03141327788196,6.50271437393444,0,1.17265255326652,2.04020591354817,0.923119126675605,0.00370690205124201,0.968332152182427,0.108998261438866,0.0673717483520725,0.483219881234264,5.76760653874916
"89387","Sens",17249.3333333333,0.2970709337,17700,0.302,18610,0.303,2.24135615609004,3.5013226936438,1.86200432866971,1.88040523844823,2.1025967413442,2.21097046413502,3.41814389989572,1.85197740112994,1.84567257559958,2.09590792838875,2.24267100977199,3.4412955465587,1.82697474476088,1.8836032388664,2.07443563148261,0.154256023632883,0.732976557064354,1.48791159447854,0.857276039247533,0.0942922096992709,1.44261071256806,0.0114430230199334,0.0088609445032441,0.0092531193288778,4.79888022354269,0.131499624670313,0.509925138523896,1.27916345035434,0.692020970350967,0.0163309243768882,1.37906370199325,0.0104108912554134,0.00795514358938946,0.00879999559469087,4.03516984070915,0,0.683859898238144,2.09943871680069,0.908367290862436,0.806763673193663,0.27556489264107,0.0110898269332396,0.00696847370385785,0.0238728868041854,4.81592565917729
"89418","Tonnerre",16655.7,0.2764442875,17180,0.278,17960,0.273,2.14506383516622,3.37678660382419,1.76364047543283,1.91466835268422,1.97849172672369,2.10766580534022,3.27831715210356,1.76891734575087,1.85329018338727,1.98109517601043,2.11882845188285,3.28348909657321,1.76057906458797,1.865005192108,1.95668316831683,0.132130657852861,0.639085724405992,1.40117352094398,1.15244026752661,0.0141682767273542,1.90200193082548,0.0691012441870906,0.0282063486903991,1.02512324405481,6.36343121521457,0.121421843513647,0.487447761267552,1.18441362547234,1.00589447605594,0.0161291355766629,1.94247342336884,0.0619597836820106,0.0272976788923364,1.07600954150239,5.92304726933172,0.0140381816542411,0.814203289855783,2.1599168595277,1.39974619146863,0.00493661789562984,0.916184743136181,0.0639350927968167,0.0253155471909413,0.968672042350857,6.36694856587677
"89419","Toucy",18839,0.2426717466,19390,0.237,20730,0.24,1.934772892897,2.77520690575776,1.65534264026753,1.67651508409718,1.85160182770994,1.94151212553495,2.81293103448276,1.68282619907169,1.67155172413793,1.86457142857143,1.94556451612903,2.78323932312651,1.66618427399904,1.67042707493956,1.82461701003698,0.205536695003277,0.984194973174671,0.978387670779411,0.377939428350433,0.0141682767273542,2.37889762311559,0,0,2.1572666793947,7.09639134654544,0.183657418829924,0.709887779825417,0.75911882054521,0.500117994508168,0.0157335328509,2.37199054617564,0,0,2.1755889235526,6.71609501628787,0.00522280345096589,1.14917463861005,1.64378951886455,0.591620655019885,0.00272467504383678,1.22681223783799,0,0,1.41408387715714,6.03342840598442
"89460","Villeneuve-la-Guyard",19925,0.2121579285,20610,0.207,22350,0.209,1.83455935210729,2.59597975952834,1.55918025930573,1.6649644863284,1.7279418580937,1.80914512922465,2.53125,1.53275109170306,1.65144230769231,1.66526093832367,1.819375,2.56965944272446,1.48545861297539,1.72987616099071,1.63788850518007,0.0337975248828666,0.155821046979917,1.15053718648853,0.401637272567789,0.34896624583187,1.98189575811777,0.0282198806903512,0.0163185308410133,0.415004664633649,4.53219811103376,0.0291452067310072,0.110236565672325,1.01320185308365,0.417125188343663,0.0156092278097724,1.91830871795278,0.0247791838719224,0.014820024635981,0.408061845982833,3.95128781408394,0,0.0933581974439923,1.88221112752687,0.442933392329601,0.00202069578164454,0.702280200535366,0.0258840616563793,0.0133111807120796,0.224320302678704,3.38631915866464
"89464","Villeneuve-sur-Yonne",19345,0.2480605969,20010,0.25,20950,0.247,1.92761527020327,2.83718846525665,1.5948996295339,1.77891348942491,1.76752681744213,2.00365497076023,2.9365367180417,1.61869065467266,1.81414324569356,1.78359030837004,1.98127600554785,2.9740932642487,1.64391408114558,1.80915371329879,1.81549815498155,0.176059813021,0.821897574064493,1.23971398502251,0.535952195462503,0.0141691459955201,2.83626380702813,0.0495953375915092,0.0447045028145293,0.871889103985375,6.59024546498557,0.156363427868634,0.596631572206796,1.04979558070555,0.471335638162956,0.0158294335858022,2.82444767701829,0.0484073745421894,0.0418130493326649,0.88189165262586,6.08651540604875,0,1.07994433113456,1.95988486564733,0.578646735050768,0.00318002539676252,0.844353030347015,0.0542563766052983,0.0375560309552332,0.385869225914007,4.94369062105097
"90008","Bavilliers",20943,0.2747316413,21320,0.28,23060,0.283,2.14875017854592,3.29776352837381,1.77627369526811,1.85656272294009,1.99468270493928,2.19309372797745,3.30842745438749,1.78611632270169,1.85230234578627,1.9958071278826,2.20258327668253,3.30576441102757,1.71595836947095,1.92648287385129,1.92648490749757,0.087589493446914,0.44941463705349,1.17775795340748,0.988714980011932,0.0141682767273542,0.916918284708775,0.00360785827011617,0,0.0169609761842617,3.65513245981032,0.0781131736771682,0.341390283075593,0.968171792632159,0.854650358562,0.0166488990457341,0.910471074687541,0.00281120090962043,0,0.0166736117369178,3.18893039432673,0.00145999804848001,0.524437957801199,2.01416430498577,1.02054927781309,0.00761663785377223,0.598881475417305,0.00247874018373595,0,0.0161198743229292,4.18570826642629
"90009","Beaucourt",20503.75,0.2553908453,21460,0.25,22360,0.248,2.00586728754365,3.14054946264168,1.73994188055031,1.80497377397939,1.93898219106111,1.996632996633,3.04991680532446,1.70829450139795,1.78535773710483,1.90342679127726,2.08890330953926,3.16380016380016,1.72763864042934,1.83128583128583,1.89641629847815,0.131013492851121,0.623297169965657,0.945718057671841,0.495562068283393,0.0141690515825201,0.46526808088056,0,0,0.0581068805813746,2.73313480181647,0.115363580963539,0.44744907998652,0.743444155973427,0.482193404255369,0.0158483132903768,0.452510139313327,0,0,0.0583882263757971,2.31519690015836,0,0.261325294064981,1.69554406166131,0.662302415998159,0.00326601687005503,0.611450209443353,0,0,0.0193072300754994,3.25319522811336
"90010","Belfort",17449,0.2977207928,18230,0.297,18850,0.312,2.32210681498358,3.60731035880868,1.92640913768573,1.87255671094993,2.19670063021032,2.30442035029191,3.58091286307054,1.89358200767965,1.89107883817427,2.15480649188514,2.3442892358258,3.69318181818182,1.89655172413793,1.94731404958678,2.17987804878049,0.161729949079362,0.766590274099027,1.3283185621752,1.42407769407382,0.0143232292540904,0.854543998615683,0.0031946689236694,0,0.00671549939479014,4.55949387561564,0.147534044970298,0.568243242944869,1.23969500474995,0.99745106422449,0.0163946299545592,0.8673991584794,0.00293615636435333,0,0.00693808856814655,3.84659139025607,0.0191655662324609,0.388183412152546,2.03455681565644,1.36114535137802,0.00568387347756125,0.591685109042373,0.00275244813668493,0,0.00116586139339425,4.40433843746947
"90022","Châtenois-les-Forges",21748,0.22617244,22930,0.229,24040,0.231,1.86629447388342,2.65801910507793,1.62062411869291,1.64012066365008,1.789592365478,1.79336437718277,2.6333100069979,1.64108155255124,1.60461861441568,1.78934854969092,1.87894434882387,2.58851674641148,1.57529118136439,1.6431989063568,1.73001370488808,0.156972764822324,0.858742344348321,1.02141454786539,0.282466335923877,0.0142795630109705,0.639460291977425,0.0122165291324042,0,0.116819636342708,3.10237201342342,0.139216800556726,0.641402508103693,0.944756177958185,0.322138474716763,0.0187403460603006,0.629358990536734,0.00946641029004932,0,0.118209330214345,2.8232890384368,0,0.433303887467488,1.98679958506238,0.41458338884502,0.0154409145648945,1.09380985411972,0.00848663207233773,0,0.0933887449170447,4.04581300704888
"90032","Danjoutin",20532.6086956522,0.2841395943,21510,0.279,22260,0.296,2.11178247734139,3.20858261057683,1.70876160225869,1.87772396473307,1.91793002915452,2.08136300417246,3.25065502183406,1.7303579730358,1.87860262008734,1.92550439730988,2.12398921832884,3.27462437395659,1.76235399820305,1.85809682804674,1.97831568330812,0.110255657269622,0.512341632766118,1.31492232136716,0.471829872129552,0.0141682767273542,4.8893902511792,0.0249609816830702,0,0.0806307190535045,7.41849971217558,0.0977722074344965,0.371380595808811,1.06172939921243,0.571721165871465,0.0152286520268784,4.8514887922455,0.0217285154169112,0,0.0815736270154001,7.07262295503189,0,0.337974754047857,2.07444370625265,0.745170461256507,0,3.23578767978424,0.0201525029341683,0,0.0297658862589601,6.44329499053438
"90033","Delle",20044,0.2757359984,20460,0.29,21660,0.292,2.28179297361927,3.55291726014939,1.87993081886516,1.88991915260698,2.14683986630204,2.27265917602996,3.51917680074836,1.83870967741935,1.91393826005613,2.06363137685134,2.41236363636364,3.88751191611058,1.88273314866113,2.06482364156339,2.12839248434238,0.353864259914692,1.95195316228484,1.41907210332435,0.770943356879394,0.0141826807908678,0.909211149481848,0,0,0.0276004675648083,5.4468271802408,0.311730356560518,1.42434597118532,1.30373660812087,1.15898935120303,0.0167983078886091,0.886624569677352,0,0,0.0267416799957577,5.12896684463146,0,0.688429261482669,2.11358195116048,1.22743018409,0.00821559881175669,1.07629652990828,0,0,0.0196260760039069,5.1335796014571
